Id,Price
16296,284943.9590946951
1095,146655.72132384242
12528,156149.35247246607
7348,283790.18050742225
11663,170341.90475916956
1803,209074.58395737543
1510,236731.88069256255
16045,186788.61281482552
2900,147840.3054136766
3236,176429.69237705396
1318,255992.69964237433
14948,214176.2549692788
7840,300971.1463168356
15325,190178.48324314284
8700,147677.5433357647
15706,195088.6849620155
14449,175578.27365446236
16117,175999.0148830088
4529,179479.64324031668
11199,200477.59072154041
4052,404881.39652398636
821,202569.58886184916
68,215166.80426377026
554,119094.14404147994
452,186110.00464050105
11394,286395.9125304653
11393,164703.7956948322
9535,159237.55314333295
4024,188882.60036979822
10069,227641.93925676684
12007,162582.3437139982
12368,372151.4484357888
1259,361425.63592704403
1124,309388.24099341145
3707,185547.1052048202
8767,165804.3931142382
1919,162666.02528671004
16741,157383.3973082972
6664,282618.5720241162
5688,376204.21785353834
7799,154992.77374936518
14843,301512.0016462898
7532,148613.87293317396
8133,161842.79454539195
6264,320781.35859569046
4125,166843.03168761538
2410,177466.4622719436
13607,212057.55363297352
1716,266650.5908476212
1370,145067.6592542566
2273,376999.4451391057
15298,326553.7341514333
4284,256372.2062808917
12303,143966.35385450406
7808,140209.86631106847
2203,141378.97177972132
7237,127518.88299568427
15864,166447.08675547826
2844,164091.1763237181
5729,172607.8673987901
11812,406863.95897808817
1779,151773.44341464798
6442,138499.75375887484
6160,224763.09840376288
8266,200959.73318574042
9903,161401.6054836166
2867,135728.41599755042
6998,180658.67244484645
13932,168013.96879223242
12587,170998.08250642093
3611,229339.29362051026
2646,271467.0223578541
1890,165970.38583995673
860,244323.3306469643
14187,197339.22099267406
12569,267642.6934380013
1276,96877.75987062731
12025,221479.6497047768
4890,293332.85304473224
14410,288241.2146146228
10352,319624.03643719736
11407,210054.88709175505
10384,169878.95008824288
7622,279451.3221361351
12578,164117.79081735213
15820,177424.2317734995
563,202310.71349524017
15226,170401.69141249498
6396,214819.36239675322
6247,148098.686774006
3339,164079.24128188056
10975,241107.1194748634
7475,104257.00835164746
11129,242884.75420011283
3051,261882.98998882627
10232,229864.8279880257
14106,181914.42512404465
5502,223830.8993490758
4558,76062.63282379693
4181,137508.1366039606
8426,131718.64767104658
6611,174334.63794758194
14641,138890.89320416574
15539,259455.47128328055
13119,119253.03053619392
11716,181145.87985794508
7316,251403.853866115
7791,106463.57853024814
13034,316184.92863814835
1068,233429.999820066
4060,158839.4845007432
10172,207790.13319598025
2591,181384.3953258366
12494,307033.7927269817
7828,338469.44927900843
15284,182530.03861346986
7947,178788.3707075106
16335,217873.6711372719
10234,324863.62727751915
2797,257439.40755765414
5341,235044.9562024967
3059,261183.21017372614
1559,68238.01251765362
15320,260442.06719533537
10284,369063.4855267201
4134,220540.03130999242
4481,216418.2298041175
7222,180791.77802471095
4062,208867.78880823767
2192,200433.21839741908
9637,184019.98786839776
16236,175067.22769723216
4272,166593.10480932173
9406,277584.08174541744
14309,243525.03681572893
1946,288795.78792939906
16235,241382.08536708762
7146,163647.43019126623
16784,245148.71607087742
349,330393.8523530861
6251,172233.05459856289
5128,378619.9058792471
11718,190329.430788818
16721,89975.54215388418
12517,217340.26402747448
15961,188845.09951977662
9428,162697.51020286055
14541,149345.73930819271
10168,115528.50698273219
11270,169159.88255051582
13210,199818.81664453045
11518,166484.1414674908
12612,177372.20609514974
16352,120145.05245640277
9935,149520.0732312972
15521,289734.15190175094
11482,194239.88777451747
11443,175380.65179396135
9459,231246.54160373574
9218,175474.90714727933
854,134857.94719640928
5619,132140.660140748
9208,192743.71945934277
4391,149082.44984641531
15207,178032.3868399619
7183,181822.53325834425
16442,214351.8507180374
7936,85120.97904835608
10606,379258.26318017195
4979,165856.26498537257
4854,277744.23834340763
16476,131013.52410289396
10516,169366.79565792685
16261,282509.845788613
90,421344.6047891833
5433,175337.9981830935
14338,140595.22848597786
13487,202973.3674333838
8211,489370.9790850338
170,166938.73567660226
14051,99777.9177169063
10686,205647.7925506621
7595,305181.8775939027
6777,408620.7447343959
14661,180855.08472978248
13991,301789.4790671602
16795,176463.39351199794
2740,134772.09592704856
7368,355253.3369482831
2413,240985.45917782202
1852,452970.7849215788
15200,369126.77268401574
8467,313055.7231173683
16379,255842.89011993862
3375,186489.13961664314
5945,443795.85975045944
2641,180730.1816043428
2837,328765.63786241866
3498,229383.23939485883
10876,157787.64751995413
1285,214968.26283012613
9285,231807.62385148287
4015,324532.77251900424
2526,182316.2066461302
7814,197524.11570249283
7117,312834.55979976535
12359,111676.90580769558
3303,252819.62672931573
13874,176573.320871998
5484,189017.03927000452
15067,156567.3636222787
12639,216396.67734780035
3388,243661.3756632571
4256,204902.7004800218
15738,194043.15009500174
14049,184179.33629331077
15780,181804.52661957697
9564,172514.5639502417
11910,204909.63823335082
11315,207492.53390416846
1733,161466.68794454727
3910,342280.9209754114
7552,483496.18841858814
254,201628.69576811124
5222,222490.6937790607
8314,218378.21315824243
16743,279180.261098086
10335,117451.35583897501
8226,274284.0442446525
12254,232606.2854509168
13152,206808.54955831828
15020,199918.73396035514
16349,216700.1125549995
11924,160077.384546651
12543,186512.24138478673
14114,222265.30175325624
12318,265471.8430593064
15383,192322.86344696526
6679,213345.27300470826
635,185374.83962783002
15993,254057.1127506723
11375,184778.878985378
11216,184900.98151111603
15401,230878.37573188212
11301,122562.2808562772
13804,264537.2340734785
10839,191089.55468270628
1588,324046.95984181983
3596,191796.24184287363
5816,172111.2912461484
8099,147711.37062749316
6551,192782.40509548353
14075,522527.2152123935
13431,208611.47141366408
9481,308294.63785105443
5295,151236.07551357266
15859,335702.06027330033
10634,385828.1960437564
444,216076.57262748329
11686,267251.23719770776
1213,206565.72845832355
13970,176521.0458600265
6849,402321.7367798556
9911,273722.01312915643
5649,163296.82899870383
7184,225880.63544327384
5877,287296.8016490271
1655,404345.1425093214
15301,207664.56003322764
12389,228922.04816133052
5241,268045.35898717307
7048,163927.2705611496
10574,133471.2472426099
8593,166242.57765603455
4752,181237.67794277347
14663,179630.06110014842
10994,213583.45976521066
87,74404.99421257061
5132,130633.73902210171
6372,424384.9605486909
7411,302821.91382996284
3319,260960.59027674684
9355,135459.62029658217
5139,264247.0678087315
56,278332.3694443457
3249,180855.21424210243
5047,80587.71492866242
13238,303599.02494866133
2190,292844.195720124
15599,181036.07428484442
6542,172276.91388471462
1968,200510.67372101799
5630,177404.52088147425
9157,213895.6924993895
789,181356.45812418038
1413,249028.7683807303
12514,250435.21173280771
13459,145854.31993188715
1345,248876.75517503684
4034,211037.09677017215
15169,150310.87527359283
6770,247265.26959460517
3334,176539.83310232125
12998,167648.5691985746
15870,236618.54164983964
1871,158269.05522290303
5770,169830.01496638992
13196,105089.25430338868
7633,200884.4943352208
10699,211181.50963853186
15470,188425.13700602754
1903,491153.5835274656
13860,238451.50280470663
7649,160361.35735096523
11043,218110.67517038647
2922,229724.1118828911
7538,345752.95215163496
9477,123515.73788550035
117,439452.4776643208
1457,252538.9030504276
7082,177593.28609467883
3053,260224.55918018852
12522,102690.26186054462
5744,371518.10764429613
13566,388301.8464180187
1464,136178.08685814452
3852,123201.09523302855
9557,226262.89874340102
14719,416725.2714295465
13978,124324.10512476716
3286,158910.56730734988
13019,332431.1645590201
1421,145961.8328853873
13502,175101.80040661473
14811,127239.61128075224
9297,274154.43780542054
7749,339621.89611677016
16555,146299.30342888116
14576,176188.87494668455
12766,155301.45613134874
4679,145872.22262181176
10033,185313.06038106992
11231,279888.85989332764
15112,160842.3844042051
10617,181257.45126182257
2175,163861.65013049482
16502,445821.114225515
10106,193164.04941469338
12561,161791.8179651955
15907,312373.65782126406
8069,119367.26075976387
8316,129564.36668639757
12343,254595.8051663649
12092,192389.42678189234
1527,181975.72347783783
10010,196337.0432546086
655,109870.30239976071
10549,144469.75324770523
3248,118766.3113677565
13499,301941.53703102074
14959,194206.249350679
6070,164854.7470453934
11360,255666.249959758
12102,204088.62581546337
11870,299856.58482203016
3713,139915.76793896654
3230,153282.9710928782
7742,221968.29805524737
15092,331880.816406459
8728,333459.9385610953
3386,140048.34701362485
9409,150939.16890194014
16545,262618.5714596779
3127,166466.06844116427
11344,160409.58087263917
2112,209298.10854696098
7310,220254.05714419158
6313,211721.8631047973
3681,426230.5067169136
5114,316329.9090732612
270,161320.3600536154
14350,181191.75949847797
12223,348470.80564960005
1066,190752.54409213888
16116,345566.3882593145
11410,486632.84304585436
4088,152752.59800923365
5956,191903.5528461591
14669,143065.92195421984
13871,133921.55064764872
4126,246945.97846050988
12114,217652.22092302202
16607,161875.48108097364
4266,221419.53799432612
13518,194684.64214440508
11856,270308.3501080218
3885,243072.69773364236
8891,182587.52918560442
4964,182568.69738208555
7696,158057.7440808012
6894,150853.71832871242
9766,178344.70369895315
4800,159160.11426974638
2840,173788.70231035372
4743,174017.81236648856
13562,434632.29631846317
8301,206372.5376471431
5405,171376.46769647187
1535,167126.25963363313
9073,129773.39843705691
1698,336152.17621814535
12262,236936.26634446532
6794,188834.09691574032
12701,183808.3827512705
8432,174524.37561799487
13540,141530.1015976731
8629,151562.7790675132
1440,180426.21932350058
8596,197495.23171189387
9575,262971.5750206306
14976,99489.76742952822
3149,242652.64863229403
5157,165751.0038484758
10748,179787.39539983877
9719,368313.3827003754
6376,181318.11535706368
9733,170667.15000377706
4749,202679.93734175622
4994,388793.14952749887
538,198889.09194095177
5512,131108.4556001165
9778,158848.98691767067
9761,142539.38482044212
3174,407136.5766916029
13429,190403.22269996195
10467,76608.26483731293
14129,191025.8057167294
13608,191913.77210685893
11106,147140.09526414398
12048,168664.7611064829
1054,324736.6639199702
3582,180736.36382827308
1566,148092.6580464638
11529,141891.25206126508
11859,151368.42881400333
10582,147410.7679266376
14907,439892.45537020627
14039,161976.70321560343
10489,178353.23986121133
3331,320411.9608290928
10153,242041.22368893708
5271,154269.47463338054
11871,356850.84959034686
776,130092.03633773074
3994,123046.2160462101
9433,71220.80164198017
14275,135688.29708473844
8030,237872.43124780303
8169,268243.02039731847
8053,188324.9133169375
4822,224977.55470026165
13197,204670.30461612187
13634,300651.55398463644
8951,181181.17440572404
12176,236258.70644163692
15471,140561.04187038782
14962,147392.57062700173
12512,133715.70877526625
8697,467716.76326251595
7095,216642.22255884623
13639,190114.5186566277
16660,171979.44989318843
5848,147147.3214444712
5386,190563.19829630444
10880,310221.7292790273
3954,179231.3492279013
13426,240723.03444028462
5966,213773.063815172
16315,298039.40767045
7455,169505.11545799655
11071,233554.0471854096
14740,217019.82682790764
16087,178411.86249356094
8931,236896.80255822127
15289,171386.54585272036
16089,251308.98330411105
12128,181963.99870851764
4724,218242.89774768875
8585,209533.75005538177
7188,234817.5022922748
5423,160392.31179736534
10488,195777.5545663176
5980,218948.37177628753
8376,231813.97825336226
12397,135374.19097414892
16496,207810.16492690137
4891,241362.23120823601
9710,142885.2337569504
6339,168457.97190417582
244,168293.23645075012
5002,219091.14521633618
5358,182164.3686014725
7636,157146.04040693823
9361,313331.11151912826
3601,125515.41620052574
15755,159602.82305204653
172,181262.0327902707
3037,339911.45474084764
577,247257.6205033665
3607,203619.64564393688
2515,107758.27083221689
10413,162734.8986093758
10511,216275.37470519645
4637,454441.3370785269
12736,271530.54691077146
9534,250021.7953977303
11641,160997.57857545355
10419,267808.280819574
15313,152924.63431119078
14915,197947.84036014366
12409,351503.9986099694
9405,130279.71607436721
14066,197104.55179089826
14108,198570.67163393417
11931,232276.22141597525
11464,307537.6550754303
926,151292.5835682093
11190,214960.27282457653
10260,181566.45972046626
12712,195692.59028848357
1234,218219.90089710063
11608,99271.61049062575
3776,246849.54101880666
4881,203912.91308839136
10266,194686.88420540263
3262,236703.61957074638
3576,368901.6523796797
16604,477641.3155822906
8041,170986.80133235367
10691,237384.14128964304
8357,176460.7981767364
11661,151156.3324805108
4453,236206.68963120892
15936,215114.80756476737
8463,253213.4437676233
15770,225782.25002989863
466,167000.26110294013
14965,88569.73071491934
11227,172215.96330573232
9894,253918.1937098128
11746,201398.07055194565
4118,149886.83744663515
756,330881.0457450028
15589,189971.57496187522
109,361272.2120323317
5778,210368.35197668648
1731,92123.95951018305
3450,155427.9071978082
2961,203541.0597417556
222,173579.34822023296
11454,367190.65366246976
7339,182525.52844142955
12096,103083.69630368587
14074,202610.75900290406
4058,434006.2679274235
6603,246314.1315984553
3289,126061.89439884904
16681,259740.97454161584
8200,302146.6155447484
3343,228930.00547344048
7802,171006.9588141947
2082,342946.3380813847
217,249859.79123497184
1720,192666.40095173518
7224,237442.0652823768
6176,145883.21486094702
12571,239545.4118829986
16666,291460.9007285134
8908,201113.27664681475
6914,169619.28858576537
5428,188594.59561361562
381,187942.68149432036
3991,187852.73646354175
16365,248703.62185886607
1046,211925.46607668948
391,152242.22535654518
9212,316894.2570024449
3022,186519.0299578833
9961,106721.58342641483
6764,244659.77703401932
7720,184273.16598781393
4809,213043.2069484443
8877,308677.38027190877
7817,183648.584239632
10614,106264.55418969442
5553,253146.51603316944
16488,138188.3408670498
11002,167699.9384468896
13592,398522.4188988021
15050,226672.349331671
13553,260682.8627156325
9041,212171.91583771462
5461,453182.21147269616
16274,421233.66613463854
2138,131249.20417905692
6245,163622.18968556938
8245,185141.9965725911
6491,212401.49268602656
13218,195012.4258687834
13101,103254.61100527721
10462,146187.2214526033
4079,182954.21403074067
1506,465571.3797298803
14107,129482.65175120336
12215,269660.77203178516
11576,335555.1365205193
10567,229846.31301169787
12713,213878.92497254207
1468,436079.8817960808
2549,231830.97202849362
4172,246494.16186571724
12380,250427.20735134635
3513,112671.9143371827
8165,267232.9092933923
1127,210543.17497354915
14601,419980.91501992213
15526,324605.3194949369
986,313404.9691317498
14968,215379.73814690846
9348,217636.89112973382
6317,278418.02111867536
7497,87957.21348591549
5079,312688.21602197614
528,172141.15868627964
10964,145028.47215935207
5812,320992.49393478094
11022,183329.2248582503
16251,138074.27496727416
5863,116298.30356742277
8664,213245.54995578757
5396,178712.20579691383
6917,224880.71495649577
12776,129447.12028597626
473,266366.4117683605
13333,222995.3616118422
13023,179195.86745837945
7357,200391.0756662434
10955,453334.01041246357
11914,353468.1009273715
12535,164187.92137880792
11205,154822.65493203886
13209,191719.55515358588
16119,379562.1186605689
2174,240299.31967902803
4834,201251.46664672098
10151,189918.37129678213
5584,200081.75427171413
6672,210683.8878469679
12858,283380.3475672303
5106,169677.68210348097
8884,179258.52004001636
13766,160927.3137380245
12556,135204.8796330817
12910,224360.73862957145
6258,129478.23111329052
7100,255176.3434301806
1793,169251.0765553197
3335,192360.90192370617
12835,191257.12253150792
10591,165129.1431956651
15707,263487.85669932736
16389,159390.3533196565
7440,380861.86129171046
6293,183038.20274987316
3937,198805.41796547567
16527,198831.20299206363
5102,279657.58956461767
10734,306632.32710573805
7986,156068.1026726499
6495,152359.18708157248
9571,229104.62475227693
5131,211137.71344867058
10761,269006.26704052644
143,393818.65671543253
13829,164517.42836538368
13662,236966.9243334285
1771,155015.87732680477
5448,193269.82952323937
8594,161817.16207388675
12038,303923.17663461453
16471,169111.99877004657
16764,146268.25367475703
1282,176665.67218508822
15101,255367.59514901513
9473,136381.1125625769
2324,348750.7505786043
14448,219092.74960696758
6000,71902.40218669536
2077,140171.33773497338
12960,226545.12238592154
15837,205491.01025503562
8805,248138.13125997016
9987,228811.2377040575
1580,343323.73605791334
11089,129494.85248673466
10926,218300.5088074581
12773,430116.30097916466
6490,301562.8293323644
10858,131309.45904382784
2831,141331.8168360105
16326,159152.0255639668
371,201732.41551922762
8852,191005.01069076807
6713,311372.07678041124
4230,223201.18533456285
3639,214663.09470201097
3642,186595.4134772668
5149,195591.784175692
2861,195337.3677849109
13300,90830.65168626084
2807,354186.50525557186
5919,102175.65035566727
12716,518245.0266517419
4271,226700.96734075472
16055,246243.2185499305
3747,222961.19124433276
5857,255594.0878678315
6884,309388.01926588645
16027,305788.47835545224
3512,302768.5934046263
5181,181370.56018576346
16732,263072.00781213836
1908,181243.92866909373
12082,171627.08135553822
7286,140515.92552387522
8216,138732.09104921733
6929,308578.5724676901
3950,317233.27720092115
12479,181006.26972581257
877,128648.06904813736
1366,188727.20245625422
384,138595.06567764273
5767,198830.4330511936
6910,160109.0974478556
187,187366.18993482157
10164,283983.9211212457
8603,220636.29989627216
15834,229039.57122173032
3078,131428.66551234404
3479,243122.12483503635
6671,224412.5140117763
6078,173700.3090079602
16271,116746.13531788923
16191,163340.95985198495
11544,169528.97667092815
7781,195408.74844601864
14918,271375.23893647746
6238,205046.46398873604
12989,228732.56332470174
11907,218530.83215522152
9696,160124.14663188197
14084,312503.9973926521
3895,155280.05151191866
4367,189306.1301807347
8453,70179.43729681325
7638,357213.421770161
8373,242278.79732525046
4674,181153.96357611375
15787,147654.84855137434
5903,296587.63332403346
13679,198696.14003305687
9018,435907.4101520556
15823,251219.95196590226
13289,147137.95950943907
9896,192261.49941317344
14436,192510.88996004142
5547,247939.2951490415
4048,362564.3904876357
16579,212770.63661764568
8550,217777.01633648583
9385,276106.87383871095
5242,156578.91391468197
31,196800.1868695047
6144,274494.9265831165
3990,194258.8737567288
2523,98209.39765049334
12608,254265.61317594632
7234,182464.67943777042
15264,205587.7090366703
9623,194159.97934947035
3161,331453.2323877483
7425,101265.850811486
13021,284164.3531010071
4044,149426.6782412206
15411,231574.91353277996
979,315687.27915289655
5514,231873.0852526107
4817,169249.02194580802
2115,182724.4346519446
10571,262348.5518875407
8992,227940.20694640145
15546,183362.05324717998
11359,146311.5527388964
11972,184535.19662920816
12838,163582.3729929838
5948,131871.71761532372
422,320180.79578801454
4855,148988.02009099358
16197,118115.90806099308
8926,411109.0246668266
5703,187215.19228703182
8848,203023.5200261056
7039,302436.25376973697
3806,157190.15154256116
15154,237251.55783217694
13132,176593.12438392578
7438,201267.2644892888
4398,196784.64488394748
2440,182599.09063052558
3751,156087.6972242723
1476,183531.2016581162
2264,289570.66298959445
16444,184197.0462599613
10704,155219.1386412003
4033,141306.51978460213
4508,125040.86772510705
16290,235153.74586823134
10387,207302.19167565004
5457,151367.52718636105
4910,265991.68235995143
7451,201243.14955379223
10732,173375.65119064067
8015,124283.73180074451
6148,183068.3064808197
5892,236854.25984295964
7825,222674.0165239924
6851,240122.3018500575
6633,215408.87709347127
2139,273165.7764318123
10213,271168.68585700396
2830,230088.58773944562
13907,135488.1259352899
15897,333295.85401057947
8311,190737.3778220755
14230,194414.28874436422
3878,194047.10718774667
13732,185270.51075756658
12110,176054.2742357629
10675,350947.7892186644
12946,126312.0211557551
16754,217735.6999583212
4394,263579.193125155
16728,166957.59835634887
14378,294695.0316780346
9949,163848.7920181879
994,193222.73411947404
13258,159753.04069116473
5883,373443.10252085346
6933,300874.22084597265
13193,224189.73672701974
13286,171732.95179754353
13407,367518.8003432363
7512,122187.09267845908
7221,191596.53066517558
14428,159988.98269318018
1740,186366.67273472055
3,139227.06268784075
12952,207272.10932255257
11537,134145.18578595997
2558,144029.47631128918
14081,240226.8317524208
3517,249302.04920823668
7149,231008.94620863418
15777,117082.62805647569
8995,236738.32905473045
826,363112.98033767636
509,240523.4021269438
14875,325781.9359278864
6591,171642.3246498652
11283,117216.33965115376
9897,251217.0358615008
14902,178124.36647412064
14291,186984.24480725647
3162,233854.260208668
4206,194141.2251517733
11580,192997.67275483668
2007,205879.65313958068
14939,312560.5178840863
13572,194012.42646733037
